id_colab_periodo;id_colaborador;periodo;horas_contratadas;codigo_cargo;codigo_area
100424-201905;100424;201905;59;5E1341;A0111
100424-201907;100424;201907;80;5E1341;A0111
100424-201908;100424;201908;80;5E1341;A0111
100424-201909;100424;201909;86;5E1341;A0111
100424-201910;100424;201910;81;5E1341;A0111
100424-201911;100424;201911;123;5E1341;A0111
100424-201912;100424;201912;88;5E1341;A0111
100424-202001;100424;202001;163;5E1341;A0111
100424-202002;100424;202002;141;5E1341;A0111
100424-202003;100424;202003;63;4K1171;A0210
100424-202004;100424;202004;99;4K1171;A0210
100424-202005;100424;202005;130;4K1171;A0210
100424-202006;100424;202006;188;4K1171;A0210
100425-201901;100425;201901;89;5E1341;A0111
100425-201902;100425;201902;59;5E1341;A0111
100425-201904;100425;201904;163;5E1341;A0111
100425-201905;100425;201905;188;4K1171;A0139
100425-201907;100425;201907;80;4K1171;A0139
100425-201908;100425;201908;80;4K1171;A0139
100425-201909;100425;201909;123;4K1171;A0139
100425-201910;100425;201910;59;4K1171;A0139
100425-201911;100425;201911;182;4K1171;A0163
100425-201912;100425;201912;105;4K1171;A0163
100425-202001;100425;202001;186;4K1171;A0163
100425-202002;100425;202002;140;4K1171;A0163
100425-202003;100425;202003;156;5A1014;A0090
100425-202004;100425;202004;80;5A1014;A0090
100425-202005;100425;202005;158;5A1014;A0090
100425-202006;100425;202006;132;5A1014;A0090
100426-201901;100426;201901;93;5D1291;A0258
100426-201902;100426;201902;65;5D1291;A0258
100426-201904;100426;201904;126;5D1291;A0258
100426-201905;100426;201905;102;4K1171;A0139
100426-201906;100426;201906;80;4K1171;A0139
100426-201907;100426;201907;80;4K1171;A0139
100426-201908;100426;201908;80;4K1171;A0139
100426-201909;100426;201909;53;4K1171;A0139
100426-201910;100426;201910;150;4K1171;A0163
100426-201911;100426;201911;176;4K1171;A0163
100426-201912;100426;201912;125;4K1171;A0163
100426-202001;100426;202001;91;4K1171;A0163
100426-202002;100426;202002;188;5A1014;A0090
100426-202003;100426;202003;111;5A1014;A0090
100426-202004;100426;202004;95;5A1014;A0090
100426-202005;100426;202005;126;5A1014;A0090
100426-202006;100426;202006;143;5A1014;A0090
100427-201901;100427;201901;166;5D1276;A0184
100427-201902;100427;201902;105;5D1276;A0184
100427-201904;100427;201904;178;5D1276;A0184
100427-201905;100427;201905;102;5D1276;A0184
100427-201906;100427;201906;80;5D1276;A0184
100427-201907;100427;201907;80;5D1276;A0184
100427-201908;100427;201908;80;5D1276;A0184
100427-201909;100427;201909;95;4K1171;A0321
100427-201910;100427;201910;180;4K1171;A0321
100427-201911;100427;201911;126;4K1171;A0321
100427-201912;100427;201912;110;4K1171;A0321
100427-202001;100427;202001;145;4K1171;A0321
100427-202002;100427;202002;100;4K1171;A0321
100427-202003;100427;202003;105;4K1171;A0072
100427-202004;100427;202004;99;4K1171;A0072
100427-202005;100427;202005;101;4K1171;A0072
100427-202006;100427;202006;73;4K1171;A0072
100428-201901;100428;201901;102;4L1391;A0320
100428-201902;100428;201902;167;4L1391;A0320
100428-201904;100428;201904;191;4L1391;A0320
100428-201905;100428;201905;178;4K1171;A0139
100428-201906;100428;201906;80;4K1171;A0139
100428-201907;100428;201907;80;4K1171;A0139
100428-201908;100428;201908;80;4K1171;A0139
100428-201909;100428;201909;104;4K1171;A0139
100428-201910;100428;201910;111;4K1171;A0163
100428-201911;100428;201911;173;4K1171;A0163
100428-201912;100428;201912;147;4K1171;A0163
100428-202001;100428;202001;179;4K1171;A0163
100428-202002;100428;202002;77;5A1014;A0090
100428-202003;100428;202003;126;5A1014;A0090
100428-202004;100428;202004;85;5A1014;A0090
100428-202005;100428;202005;96;5A1014;A0090
100428-202006;100428;202006;65;5A1014;A0090
100429-201901;100429;201901;171;5D1291;A0246
100429-201902;100429;201902;51;5D1291;A0246
100429-201904;100429;201904;138;5D1291;A0246
100429-201905;100429;201905;126;4K1171;A0139
100429-201906;100429;201906;80;4K1171;A0139
100429-201907;100429;201907;80;4K1171;A0139
100429-201908;100429;201908;80;4K1171;A0139
100429-201909;100429;201909;133;4K1171;A0139
100429-201910;100429;201910;167;4K1171;A0163
100429-201911;100429;201911;176;4K1171;A0163
100429-201912;100429;201912;64;4K1171;A0163
100429-202001;100429;202001;162;4K1171;A0163
100429-202002;100429;202002;76;5A1014;A0090
100429-202003;100429;202003;167;5A1014;A0090
100429-202004;100429;202004;123;5A1014;A0090
100429-202005;100429;202005;68;5A1014;A0090
100429-202006;100429;202006;120;5A1014;A0090
100430-201901;100430;201901;127;5D1276;A0179
100430-201902;100430;201902;83;5D1276;A0179
100430-201904;100430;201904;66;5D1276;A0179
100430-201905;100430;201905;83;5D1276;A0179
100430-201906;100430;201906;80;5D1276;A0179
100430-201907;100430;201907;80;5D1276;A0179
100430-201908;100430;201908;80;5D1276;A0179
100430-201909;100430;201909;70;5D1276;A0179
100430-201910;100430;201910;132;5D1276;A0179
100430-201911;100430;201911;66;5D1276;A0179
100430-201912;100430;201912;128;5D1276;A0179
100430-202001;100430;202001;95;5D1276;A0179
100430-202002;100430;202002;169;4K1171;A0210
100430-202003;100430;202003;159;4K1171;A0210
100430-202004;100430;202004;169;4K1171;A0210
100430-202005;100430;202005;56;4K1171;A0210
100430-202006;100430;202006;157;4K1171;A0210
100431-201901;100431;201901;114;5D1271;A0180
100431-201902;100431;201902;174;5D1271;A0180
100431-201904;100431;201904;164;5D1271;A0180
100431-201905;100431;201905;115;5D1271;A0180
100431-201906;100431;201906;80;5D1271;A0180
100431-201907;100431;201907;80;5D1271;A0180
100431-201908;100431;201908;80;5D1271;A0180
100431-201909;100431;201909;70;5D1271;A0180
100431-201910;100431;201910;109;5D1271;A0180
100431-201911;100431;201911;149;5D1271;A0180
100431-201912;100431;201912;145;5D1271;A0180
100431-202001;100431;202001;80;5D1271;A0180
100431-202002;100431;202002;154;5D1271;A0180
100431-202003;100431;202003;144;5D1271;A0180
100431-202004;100431;202004;164;5D1271;A0180
100431-202005;100431;202005;145;5D1271;A0180
100431-202006;100431;202006;82;5D1271;A0180
100432-201901;100432;201901;115;4K1531;A0162
100432-201902;100432;201902;97;4K1531;A0162
100432-201904;100432;201904;175;4K1531;A0162
100432-201905;100432;201905;145;4K1171;A0139
100432-201906;100432;201906;80;4K1171;A0139
100432-201907;100432;201907;80;4K1171;A0139
100432-201908;100432;201908;80;4K1171;A0139
100432-201909;100432;201909;79;4K1171;A0139
100432-201910;100432;201910;103;4K1171;A0163
100432-201911;100432;201911;143;4K1171;A0163
100432-201912;100432;201912;85;4K1171;A0163
100432-202001;100432;202001;169;4K1171;A0163
100432-202002;100432;202002;129;5A1014;A0090
100432-202003;100432;202003;141;5A1014;A0090
100432-202004;100432;202004;172;5A1014;A0090
100432-202005;100432;202005;174;5A1014;A0090
100432-202006;100432;202006;115;5A1014;A0090
100433-201901;100433;201901;128;4L1041;A0226
100433-201902;100433;201902;101;4L1041;A0226
100433-201904;100433;201904;111;4L1041;A0226
100433-201905;100433;201905;56;4L1041;A0226
100433-201906;100433;201906;192;4L1041;A0226
100433-201907;100433;201907;192;4L1041;A0226
100433-201908;100433;201908;192;4L1041;A0226
100433-201909;100433;201909;49;4L1041;A0226
100433-201910;100433;201910;161;4L1041;A0226
100433-201911;100433;201911;112;4L1041;A0226
100433-201912;100433;201912;136;4L1041;A0226
100433-202001;100433;202001;133;4L1041;A0226
100433-202002;100433;202002;143;4L1041;A0226
100433-202003;100433;202003;52;4L1041;A0226
100433-202004;100433;202004;91;4L1041;A0226
100433-202005;100433;202005;53;4L1041;A0226
100433-202006;100433;202006;188;4L1041;A0226
100434-201901;100434;201901;190;5D1271;A0180
100434-201902;100434;201902;174;5D1271;A0180
100434-201904;100434;201904;111;5D1271;A0180
100434-201905;100434;201905;167;5D1271;A0180
100434-201906;100434;201906;80;5D1271;A0180
100434-201907;100434;201907;80;5D1271;A0180
100434-201908;100434;201908;80;5D1271;A0180
100434-201909;100434;201909;83;5D1271;A0180
100434-201910;100434;201910;71;5D1271;A0180
100434-201911;100434;201911;162;5D1271;A0180
100434-201912;100434;201912;69;5D1271;A0180
100434-202001;100434;202001;111;5D1271;A0180
100434-202002;100434;202002;111;4K1171;A0210
100434-202003;100434;202003;167;4K1171;A0210
100434-202004;100434;202004;58;4K1171;A0210
100434-202005;100434;202005;78;4K1171;A0210
100434-202006;100434;202006;74;4K1171;A0210
100435-201901;100435;201901;175;5D1276;A0185
100435-201902;100435;201902;129;5D1276;A0185
100435-201904;100435;201904;163;5D1276;A0185
100435-201905;100435;201905;57;4K1171;A0139
100435-201906;100435;201906;80;4K1171;A0139
100435-201907;100435;201907;80;4K1171;A0139
100435-201908;100435;201908;80;4K1171;A0139
100435-201909;100435;201909;179;4K1171;A0139
100435-201910;100435;201910;157;4K1171;A0163
100435-201911;100435;201911;147;4K1171;A0163
100435-201912;100435;201912;82;4K1171;A0163
100435-202001;100435;202001;165;4K1171;A0163
100435-202002;100435;202002;176;5A1014;A0090
100435-202003;100435;202003;80;5A1014;A0090
100435-202004;100435;202004;164;5A1014;A0090
100435-202005;100435;202005;91;5A1014;A0090
100435-202006;100435;202006;173;5A1014;A0090
100436-201901;100436;201901;144;5D1261;A0207
100436-201902;100436;201902;136;5D1261;A0207
100436-201904;100436;201904;178;5D1261;A0207
100436-201905;100436;201905;64;5D1261;A0207
100436-201906;100436;201906;80;5D1261;A0207
100436-201907;100436;201907;80;5D1261;A0207
100436-201908;100436;201908;80;5D1261;A0207
100436-201909;100436;201909;57;5D1261;A0207
100436-201910;100436;201910;116;5D1261;A0207
100436-201911;100436;201911;183;5D1261;A0207
100436-201912;100436;201912;91;5D1261;A0207
100436-202001;100436;202001;68;5D1261;A0207
100436-202002;100436;202002;158;5D1261;A0207
100436-202003;100436;202003;58;5D1261;A0207
100436-202004;100436;202004;79;5D1261;A0207
100436-202005;100436;202005;149;5D1261;A0207
100436-202006;100436;202006;86;5D1261;A0207
100437-201901;100437;201901;84;5D1261;A0204
100437-201902;100437;201902;119;5D1261;A0204
100437-201904;100437;201904;91;5D1261;A0204
100437-201905;100437;201905;64;5D1261;A0204
100437-201906;100437;201906;80;5D1261;A0204
100437-201907;100437;201907;80;5D1261;A0204
100437-201908;100437;201908;80;5D1261;A0204
100437-201909;100437;201909;100;5D1261;A0204
100437-201910;100437;201910;93;5D1261;A0204
100437-201911;100437;201911;110;5D1261;A0204
100437-201912;100437;201912;129;5D1261;A0204
100437-202001;100437;202001;160;5D1261;A0204
100437-202002;100437;202002;131;4K1171;A0210
100437-202003;100437;202003;164;4K1171;A0210
100437-202004;100437;202004;105;4K1171;A0210
100437-202005;100437;202005;143;4K1171;A0210
100437-202006;100437;202006;186;4K1171;A0210
100438-201901;100438;201901;128;5D1291;A0246
100438-201902;100438;201902;178;5D1291;A0246
100438-201904;100438;201904;80;5D1291;A0246
100438-201905;100438;201905;159;4K1171;A0139
100438-201906;100438;201906;80;4K1171;A0139
100438-201907;100438;201907;80;4K1171;A0139
100438-201908;100438;201908;80;4K1171;A0139
100438-201909;100438;201909;75;4K1171;A0139
100438-201910;100438;201910;52;4K1171;A0163
100438-201911;100438;201911;172;4K1171;A0163
100438-201912;100438;201912;146;4K1171;A0163
100438-202001;100438;202001;163;4K1171;A0163
100438-202002;100438;202002;136;5A1014;A0090
100438-202003;100438;202003;106;5A1014;A0090
100438-202004;100438;202004;179;5A1014;A0090
100438-202005;100438;202005;53;5A1014;A0090
100438-202006;100438;202006;128;5A1014;A0090
100439-201901;100439;201901;135;5C1181;A0060
100439-201902;100439;201902;155;5C1181;A0060
100439-201903;100439;201903;80;5C1181;A0060
100439-201904;100439;201904;101;5C1181;A0060
100439-201905;100439;201905;89;5C1181;A0060
100439-201906;100439;201906;80;5C1181;A0060
100439-201907;100439;201907;80;5C1181;A0060
100439-201908;100439;201908;80;5C1181;A0060
100439-201909;100439;201909;166;5C1181;A0060
100439-201910;100439;201910;53;5C1181;A0060
100439-201911;100439;201911;82;5C1181;A0060
100439-201912;100439;201912;175;5C1181;A0060
100439-202001;100439;202001;159;4K1171;A0210
100439-202002;100439;202002;85;4K1171;A0210
100439-202003;100439;202003;108;4K1171;A0210
100439-202004;100439;202004;108;4K1171;A0210
100439-202005;100439;202005;124;4K1171;A0210
100439-202006;100439;202006;87;4K1171;A0210
100440-201901;100440;201901;131;5D1271;A0179
100440-201902;100440;201902;75;5D1271;A0179
100440-201904;100440;201904;171;5D1271;A0179
100440-201905;100440;201905;85;4K1171;A0139
100440-201906;100440;201906;80;4K1171;A0139
100440-201907;100440;201907;80;4K1171;A0139
100440-201908;100440;201908;80;4K1171;A0139
100440-201909;100440;201909;121;4K1171;A0139
100440-201910;100440;201910;107;4K1171;A0163
100440-201911;100440;201911;151;4K1171;A0163
100440-201912;100440;201912;122;4K1171;A0163
100440-202001;100440;202001;150;4K1171;A0163
100440-202002;100440;202002;135;5A1014;A0090
100440-202003;100440;202003;191;5A1014;A0090
100440-202004;100440;202004;96;5A1014;A0090
100440-202005;100440;202005;159;5A1014;A0090
100440-202006;100440;202006;174;5A1014;A0090
100441-201901;100441;201901;189;5D1261;A0068
100441-201902;100441;201902;57;5D1261;A0068
100441-201904;100441;201904;166;5D1261;A0068
100441-201905;100441;201905;57;4K1171;A0139
100441-201906;100441;201906;80;4K1171;A0139
100441-201907;100441;201907;80;4K1171;A0139
100441-201908;100441;201908;80;4K1171;A0139
100441-201909;100441;201909;73;4K1171;A0139
100441-201910;100441;201910;163;4K1171;A0163
100441-201911;100441;201911;49;4K1171;A0163
100441-201912;100441;201912;155;4K1171;A0163
100441-202001;100441;202001;179;4K1171;A0163
100441-202002;100441;202002;109;5A1014;A0090
100441-202003;100441;202003;166;5A1014;A0090
100441-202004;100441;202004;102;5A1014;A0090
100441-202005;100441;202005;132;5A1014;A0090
100441-202006;100441;202006;48;5A1014;A0090
100442-201901;100442;201901;121;5D1261;A0068
100442-201902;100442;201902;181;5D1261;A0068
100442-201904;100442;201904;139;5D1261;A0068
100442-201905;100442;201905;69;5D1261;A0068
100442-201906;100442;201906;80;5D1261;A0068
100442-201907;100442;201907;80;5D1261;A0068
100442-201908;100442;201908;80;5D1261;A0068
100442-201909;100442;201909;118;5D1261;A0068
100442-201910;100442;201910;177;5D1261;A0068
100442-201911;100442;201911;118;5D1261;A0068
100442-201912;100442;201912;67;5D1261;A0068
100442-202001;100442;202001;83;5D1261;A0068
100442-202002;100442;202002;52;4K1171;A0210
100442-202003;100442;202003;118;4K1171;A0210
100442-202004;100442;202004;51;4K1171;A0210
100442-202005;100442;202005;159;4K1171;A0210
100442-202006;100442;202006;151;4K1171;A0210
100443-201901;100443;201901;166;5D1261;A0206
100443-201902;100443;201902;93;5D1261;A0206
100443-201904;100443;201904;173;5D1261;A0206
100443-201905;100443;201905;141;4K1171;A0139
100443-201906;100443;201906;80;4K1171;A0139
100443-201907;100443;201907;80;4K1171;A0139
100443-201908;100443;201908;80;4K1171;A0139
100443-201909;100443;201909;175;4K1171;A0139
100443-201910;100443;201910;128;4K1171;A0163
100443-201911;100443;201911;89;4K1171;A0163
100443-201912;100443;201912;178;4K1171;A0163
100443-202001;100443;202001;98;4K1171;A0163
100443-202002;100443;202002;51;5A1014;A0090
100443-202003;100443;202003;82;5A1014;A0090
100443-202004;100443;202004;60;5A1014;A0090
100443-202005;100443;202005;106;5A1014;A0090
100443-202006;100443;202006;85;5A1014;A0090
100444-201901;100444;201901;90;5D1291;A0273
100444-201902;100444;201902;182;5D1291;A0273
100444-201904;100444;201904;76;5D1291;A0273
100444-201905;100444;201905;111;4K1171;A0139
100444-201906;100444;201906;80;4K1171;A0139
100444-201907;100444;201907;80;4K1171;A0139
100444-201908;100444;201908;80;4K1171;A0139
100444-201909;100444;201909;132;4K1171;A0139
100444-201910;100444;201910;108;4K1171;A0163
100444-201911;100444;201911;80;4K1171;A0163
100444-201912;100444;201912;142;4K1171;A0163
100444-202001;100444;202001;56;4K1171;A0163
100444-202002;100444;202002;81;5A1014;A0090
100444-202003;100444;202003;136;5A1014;A0090
100444-202004;100444;202004;103;5A1014;A0090
100444-202005;100444;202005;87;5A1014;A0090
100444-202006;100444;202006;164;5A1014;A0090
100445-201901;100445;201901;185;5D1261;A0210
100445-201902;100445;201902;105;5D1261;A0210
100445-201904;100445;201904;189;5D1261;A0210
100445-201905;100445;201905;141;5D1261;A0210
100445-201906;100445;201906;80;5D1261;A0210
100445-201907;100445;201907;80;5D1261;A0210
100445-201908;100445;201908;80;5D1261;A0210
100445-201909;100445;201909;61;4K1171;A0321
100445-201910;100445;201910;180;4K1171;A0321
100445-201911;100445;201911;57;4K1171;A0321
100445-201912;100445;201912;117;4K1171;A0321
100445-202001;100445;202001;62;4K1171;A0321
100445-202002;100445;202002;132;4K1171;A0321
100445-202003;100445;202003;187;4K1171;A0072
100445-202004;100445;202004;121;4K1171;A0072
100445-202005;100445;202005;122;4K1171;A0072
100445-202006;100445;202006;192;4K1171;A0072
100446-201901;100446;201901;128;5D1291;A0006
100446-201902;100446;201902;97;5D1291;A0006
100446-201904;100446;201904;141;5D1291;A0006
100446-201905;100446;201905;70;5D1291;A0006
100446-201906;100446;201906;80;5D1291;A0006
100446-201907;100446;201907;80;5D1291;A0006
100446-201908;100446;201908;80;5D1291;A0006
100446-201909;100446;201909;112;5D1291;A0006
100446-201910;100446;201910;172;5D1291;A0006
100446-201911;100446;201911;169;5D1291;A0006
100446-201912;100446;201912;187;5D1291;A0006
100446-202001;100446;202001;62;5D1291;A0006
100446-202002;100446;202002;138;4K1171;A0210
100446-202003;100446;202003;150;4K1171;A0210
100446-202004;100446;202004;58;4K1171;A0210
100446-202005;100446;202005;107;4K1171;A0210
100446-202006;100446;202006;54;4K1171;A0210
100447-201901;100447;201901;80;5D1261;A0210
100447-201902;100447;201902;100;5D1261;A0210
100447-201904;100447;201904;115;5D1261;A0210
100447-201905;100447;201905;58;5D1261;A0210
100447-201906;100447;201906;80;5D1261;A0210
100447-201907;100447;201907;80;5D1261;A0210
100447-201908;100447;201908;80;5D1261;A0210
100447-201909;100447;201909;137;5D1261;A0210
100447-201910;100447;201910;182;5D1261;A0210
100447-201911;100447;201911;161;5D1261;A0210
100447-201912;100447;201912;65;5D1261;A0210
100447-202001;100447;202001;74;5D1261;A0210
100447-202002;100447;202002;139;4K1171;A0210
100447-202003;100447;202003;176;4K1171;A0210
100447-202004;100447;202004;149;4K1171;A0210
100447-202005;100447;202005;75;4K1171;A0210
100447-202006;100447;202006;69;4K1171;A0210
100448-201901;100448;201901;162;4L1311;A0127
