Afiliado,salario
5254085,1800000
2094169,3160000
5247103,1300000
9321234,2350000
16325454,2500000
4581910,3160000
17943367,3160000
5131849,2350000
6908598,2350000
975839,1300000
2381558,2350000
1164292,1700000
16324159,2350000
10779314,2500000
10530218,1800000
1010171,1800000
7524149,3160000
2741146,1800000
21622695,1300000
984996,3160000
19882239,1300000
2723689,1300000
10348005,1300000
3172062,2500000
10777535,2500000
1151612,3160000
1400969,2500000
9767662,2350000
2413308,1700000
2026097,3160000
7892025,1700000
7366315,1800000
13958301,1300000
7273468,1800000
1547961,1800000
2458417,2500000
10847577,1700000
4632394,2500000
7924836,1700000
8249861,3160000
17203828,3160000
8160828,1700000
7035964,1800000
7571467,3160000
2606387,3160000
2807937,3160000
6940897,2350000
10341155,3160000
1762143,2500000
12355800,1700000
2608535,1300000
3448261,2500000
8402336,1700000
18604395,1700000
3829925,1800000
3168759,1700000
10815366,1700000
2034333,1300000
13237069,2500000
15397066,2350000
9356103,1700000
20741799,2500000
8262410,2500000
18624205,3160000
17420349,2350000
6233071,2500000
19267303,1300000
20620648,3160000
10707101,1700000
2085057,1800000
1622823,1700000
10951870,1700000
21081804,3160000
16094038,1800000
8017280,3160000
9264065,3160000
17344870,3160000
10307242,2500000
8161583,2500000
6452051,1300000
17729281,1800000
5657833,1800000
9344135,1700000
17158247,1300000
2528977,1300000
9760596,1800000
1792118,2350000
1350029,2350000
925442,1700000
22051235,1700000
9600754,1300000
22215230,1700000
16662242,1300000
7423904,1800000
5751947,3160000
1293156,1700000
7564865,3160000
18668246,2350000
22175773,1300000
20756644,1700000
2772222,1300000
2824390,3160000
10595577,2500000
5710448,1300000
11007248,2350000
17147733,2350000
6754966,3160000
19794240,1700000
1945004,1300000
7562062,2350000
17860807,1700000
6755005,2350000
14786072,3160000
9342030,1700000
463902,1300000
2094460,1300000
65489,1800000
1763529,2350000
11571511,1700000
8192398,1300000
1836301,1700000
13251401,1700000
9597686,1700000
1949732,2500000
10412906,3160000
4852548,2350000
9327101,1700000
7743570,1700000
3091749,3160000
3874057,1700000
10438068,3160000
21860553,3160000
18356840,2500000
2767408,1300000
1101962,1300000
22065106,2350000
1607688,1800000
6634585,2350000
7913804,3160000
16693836,1800000
21040144,1300000
10899113,2350000
2675522,1800000
7743421,3160000
1770949,3160000
1595962,3160000
2272610,1300000
5989887,3160000
3118031,3160000
890355,3160000
23111006,2500000
2276064,1700000
3017547,3160000
842678,2500000
9637388,3160000
10710487,1700000
1257720,3160000
18621646,3160000
7787893,2500000
1886554,3160000
6927471,1700000
2335754,2350000
7767136,3160000
882894,3160000
6571053,1300000
2406122,1700000
73473,1700000
1269488,1800000
6774585,2350000
7951381,2350000
1507384,2350000
5975837,1300000
2454983,1700000
5817700,1300000
1201143,3160000
7973279,3160000
13686513,1700000
7637916,1800000
21174181,2500000
9508851,1800000
1174306,2500000
3532281,2500000
16322163,2500000
6889879,3160000
1189474,1300000
7490630,1800000
1261757,2350000
22070021,2350000
4155358,1300000
5818616,1300000
18728852,2500000
14749464,2350000
17579643,2350000
6191892,1700000
9314554,2350000
14872291,2350000
1610374,1800000
1929092,1300000
3407796,2500000
5465357,2500000
994903,1800000
9972670,1300000
6290703,3160000
3663169,2500000
5762649,1300000
16036673,2350000
5610051,1300000
9608885,2500000
21092112,2350000
10486278,1300000
6203286,3160000
2067925,2350000
19155470,3160000
10882191,1300000
5536490,3160000
9632112,1700000
2870931,1700000
5480590,1300000
9072204,1300000
13603948,1800000
6510926,2500000
10285678,3160000
6573677,2500000
3380371,3160000
11049639,2350000
8002282,2500000
3169447,2350000
11063641,3160000
1676220,3160000
1440685,1300000
9483290,3160000
11388465,3160000
9700704,1800000
10140150,1300000
22063952,1300000
9709768,3160000
9839589,1700000
8154418,3160000
10082241,2500000
2823356,3160000
21949878,2350000
5679652,2350000
3122825,1700000
10916531,2500000
9913023,3160000
2121555,3160000
149936,3160000
16042880,1800000
19948863,1700000
3381051,1300000
2939687,2500000
9972722,1700000
8499230,1700000
3456879,2500000
2030000,1700000
5912836,2350000
14839062,2350000
340498,2500000
4336506,1300000
6128005,2500000
255796,1300000
7284792,1700000
22202132,1300000
2641952,1700000
5922884,1700000
6682902,2350000
14439907,1800000
6693718,1300000
753521,3160000
3172526,2500000
19476859,3160000
5471440,3160000
7870313,1800000
2562723,1700000
5986807,1800000
9434039,2500000
3985878,1700000
6883345,1800000
3415027,1800000
7634745,2350000
2520494,1300000
22085412,2500000
1242743,3160000
1602323,1700000
15233489,1700000
3217900,1300000
2566675,1800000
9553562,3160000
218735,1700000
17915897,1700000
18656925,3160000
7374817,3160000
14616105,2350000
6321214,2500000
2521643,2350000
1239472,1700000
6150702,1700000
8110181,2500000
1931763,1700000
2019301,1800000
2795040,2500000
875004,3160000
907282,3160000
18448138,1700000
9242806,1300000
799160,1800000
21251161,1300000
15979436,1300000
7295362,1300000
7552402,1800000
10663483,2350000
17920548,2350000
10426449,3160000
14612152,1700000
10539445,2350000
1550419,2500000
7239815,2500000
3610516,2500000
4295653,1300000
2526159,2350000
14439377,1800000
6165486,1800000
6783999,1800000
7763056,3160000
8266486,2500000
7910656,1800000
1652119,3160000
2870001,3160000
3044247,2500000
2019832,2350000
18696312,1800000
5044314,2350000
2229088,2350000
9501991,3160000
5828758,1800000
9701283,1700000
11710684,1700000
17714943,1300000
1784822,1700000
18653044,2500000
3300762,2350000
11001065,3160000
9872633,1800000
13167563,1800000
8484623,1700000
240212,3160000
10548730,2500000
2204954,1800000
17538945,2500000
7653782,2500000
10012148,1700000
17339913,1300000
16166453,1700000
97458,2500000
1750429,1800000
6790180,3160000
2442432,1700000
6738965,1700000
22253704,2350000
7943864,1800000
66820,1300000
4988880,2500000
6124137,2500000
10098028,3160000
3885197,1300000
6062217,1700000
5441092,2350000
6791700,1800000
6952330,2350000
8373342,2350000
6951614,3160000
47996,2500000
11815036,3160000
6117323,1700000
17946965,3160000
18703046,2350000
8334175,1800000
9554967,2500000
10221994,1800000
5688802,1300000
2110288,1800000
226514,1300000
4643572,1300000
21485115,1700000
18095877,1800000
1507289,1800000
2319676,1700000
1754567,1800000
1384300,3160000
19454021,2500000
1943721,1700000
7870036,1300000
9985658,1800000
4565298,2500000
21536751,1300000
17690145,2500000
2493763,1700000
6567108,1800000
3397112,2350000
56594,2500000
17761365,3160000
5144123,1300000
6176623,3160000
2941219,2500000
10408950,3160000
1910896,1300000
7941031,2500000
23243485,1800000
18663539,1300000
10448357,1800000
8405527,1700000
8149882,3160000
7607187,2500000
1115008,1300000
2955018,1700000
21905801,1800000
37399,2350000
7066957,1800000
8481226,1300000
101850,3160000
9827878,1300000
21778164,1800000
17159612,1800000
1889522,2350000
5903096,1300000
14136938,1300000
13715685,2350000
1476565,2500000
2372777,2500000
21239873,1800000
6387863,3160000
10906190,1300000
10888555,2500000
2840412,1300000
14557320,1800000
4547405,3160000
10109220,1700000
1552756,1300000
17717759,1700000
16891785,2500000
1859530,1300000
2903645,3160000
21606893,1800000
13764351,2350000
15541865,1300000
7790557,1700000
10122699,2350000
10439138,2500000
5549538,1300000
2652200,3160000
6007086,3160000
5580882,1800000
17867280,2350000
10109825,3160000
7901476,1800000
3014133,1800000
14763681,2350000
22202202,1700000
9593220,2350000
21005680,1700000
16975569,1300000
9791015,3160000
6678974,2500000
16935418,2350000
6187447,1800000
1540887,1800000
5641609,1300000
6135093,3160000
5444091,1300000
7095210,1800000
9076125,2500000
16791547,1300000
7591294,2350000
116941,1800000
18650694,1800000
6664897,1800000
9933482,2350000
2703956,1300000
10863926,2350000
7225244,1800000
19153643,1800000
8516386,3160000
5404746,2350000
2758381,1300000
23072278,1800000
3026254,3160000
8064625,1300000
10513425,2350000
19451720,2500000
9282116,2350000
2279623,1800000
6935265,1300000
15980548,1800000
417655,2350000
7311797,1700000
2966543,1700000
3430089,1700000
9368342,2350000
3559309,2500000
17034650,1300000
5250477,1700000
1879334,3160000
394506,3160000
7876985,1300000
5958355,1300000
20896770,2500000
1659576,1300000
2268776,1300000
9945700,1300000
8451436,1300000
14737864,1300000
9687897,1300000
592611,3160000
5575822,1800000
8477586,2500000
19655950,1800000
8041450,1800000
14799567,2500000
47539,3160000
17836808,1700000
19397320,1700000
9930948,3160000
224540,1700000
20218513,3160000
5549534,3160000
779383,1700000
20802453,3160000
7234553,1800000
7496144,1800000
9650349,2350000
789057,2350000
7682885,2350000
7569289,2500000
9802777,3160000
1009558,3160000
22541169,1800000
3109878,1800000
5833230,3160000
8093500,2500000
14749740,3160000
2727314,1300000
21404300,2500000
7295090,3160000
19378042,1300000
18700709,1800000
9387178,2500000
6586679,2500000
16773079,1700000
8101541,1700000
1433376,1800000
7251556,1300000
2197722,2500000
6822235,3160000
2805413,1700000
744416,1800000
6701149,3160000
9833308,2350000
9653672,1800000
9579887,1700000
1791661,1700000
2837950,1300000
21706121,1800000
4256374,2350000
13711556,1300000
6137255,1700000
1708040,2500000
9317414,2500000
9664473,2500000
10860720,1300000
5549601,2500000
1823570,1300000
1480094,1300000
9823497,3160000
21882724,3160000
268537,1700000
7489632,1800000
15325626,1800000
6679108,2350000
5425770,3160000
4863600,3160000
1301916,3160000
21974271,3160000
2787330,1300000
3037290,3160000
4709092,1700000
13443313,2500000
3460208,2350000
6523691,1700000
16566107,1800000
153628,1700000
5299264,2500000
10393851,2500000
17538389,1700000
21546692,2500000
10300619,1800000
1782368,2500000
10444930,3160000
10264292,1300000
19402930,2350000
18649129,1300000
5810905,1800000
4882766,1800000
16367401,1700000
5882494,1700000
14945685,2500000
6434400,1300000
605673,1700000
10424231,3160000
3672481,2350000
20241595,1300000
18648579,3160000
13416147,1700000
14162952,1800000
17076053,2350000
16429178,3160000
4616000,1700000
4610960,1800000
10703142,1300000
12680359,2500000
17036059,1800000
9443475,1800000
18680997,1700000
4562263,1700000
15426815,2350000
521597,2500000
9385687,1700000
9920089,1300000
8427776,1800000
3586835,1300000
2011426,1700000
248878,1300000
847076,1700000
5936541,2350000
17154397,1800000
4599885,2350000
9703942,1300000
13767572,3160000
2359903,1700000
8472109,1300000
9559965,2350000
15080888,3160000
2969329,1300000
7435718,1300000
22222317,2350000
9348362,1300000
8457704,1800000
3008644,1800000
5906041,2350000
10222149,2500000
1818846,2500000
9121,1300000
8284195,1300000
1623686,2500000
6856316,2500000
11535379,1300000
17160256,2500000
1063548,2500000
9813330,1800000
21982455,3160000
15868628,2500000
18667650,1800000
10336323,2500000
7714472,2350000
12833895,3160000
21524777,3160000
2405121,1300000
1994341,1300000
4787680,1300000
5930809,1800000
10934242,1700000
10948853,2350000
6511621,2500000
5409629,1800000
5999342,2500000
17717340,1800000
7972417,2500000
17585210,2500000
2741962,2500000
10125559,2350000
2544815,3160000
8423815,1300000
8417668,1700000
10803221,2500000
831022,1700000
6671736,1700000
1367096,1700000
6439430,2500000
16821086,1300000
18750826,1700000
6833497,3160000
5144207,1300000
1374637,2500000
3339091,1800000
19257025,2350000
6289226,2500000
2624006,2350000
14368878,2500000
297113,1300000
1117590,3160000
9718934,1800000
15857752,3160000
3605642,2500000
17068598,2350000
7319936,1700000
14927501,1800000
2072818,1300000
1975530,2500000
4379282,1800000
10428990,3160000
5292235,1800000
19029902,2350000
7636648,2500000
10357076,3160000
1193646,1800000
15936599,1300000
1704848,1800000
14293700,2500000
16722357,2350000
16049845,3160000
11821317,2350000
14808447,1700000
5886383,3160000
1934304,3160000
1482261,2500000
8267866,3160000
2122299,1800000
5598992,1700000
2866522,3160000
6686703,2500000
9350606,1800000
2065494,2500000
2641923,2500000
6815037,1700000
9913329,2500000
10054189,2350000
19422339,3160000
8178971,3160000
538356,1800000
7197395,1800000
18603038,1800000
9341644,1300000
10083090,1300000
2216178,1300000
10239305,2350000
1853480,1700000
4165553,2500000
22245443,3160000
9832254,1800000
3489189,2350000
8004008,1700000
4564019,1700000
22095130,1700000
2831365,2500000
749870,3160000
10441505,1300000
9872226,1700000
14786045,1700000
1745397,1800000
14673860,3160000
15951412,3160000
1992587,3160000
18673803,2500000
3521698,1800000
12310840,2500000
10097465,1700000
2026499,2350000
346365,1700000
2015917,2350000
4881857,2350000
6436786,2350000
3297856,3160000
18627667,1300000
6954826,1800000
215204,2350000
5416451,1800000
17587075,1800000
9378983,2350000
14463036,1800000
10017052,1800000
22111010,1700000
5115358,1700000
5581503,1700000
2665123,1300000
799492,1300000
15690853,1700000
19374711,1700000
813112,1800000
10437356,1700000
15831835,1800000
20849066,3160000
9060841,1800000
18640670,3160000
5105697,1800000
18705177,2350000
4720986,1800000
15025110,2350000
17035161,1300000
2107845,1700000
20063177,2500000
9881981,1800000
17293849,1800000
3075925,1800000
10923565,1300000
7959970,1800000
7194731,3160000
6681956,1300000
5455791,2500000
831942,1700000
3682039,1700000
6127073,1700000
14342449,2500000
4294047,1800000
18678982,1800000
2682768,1300000
10990914,1300000
16022110,2350000
1081098,2350000
5741081,3160000
3465287,1700000
1414711,1800000
9251916,2350000
2305945,2350000
15767352,3160000
5836295,1800000
2831178,1800000
3373846,1700000
10357111,1700000
1767113,1700000
7812249,2350000
14171003,3160000
2616368,1300000
11032918,1700000
5533369,1300000
18700188,2350000
2709712,2350000
9455288,2350000
6140512,1800000
2275091,1700000
8146427,2500000
7024509,1700000
1761896,1800000
10829508,3160000
7898440,1300000
3160930,3160000
10947145,1800000
37462,2500000
1105120,1700000
20460572,2500000
